evento_nombre,evento_url,evento_descripcion,evento_lugar,municipio_nombre,evento_organizador,evento_fecha_inicio,evento_fecha_fin
Tercera Jornada de Balonmano de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/tercera-jornada-de-balonmano-de-los-xxxviii-juegos-cabildo/,"Tercera jornada de Balonmano de los XXXVIII Juegos Cabildo, con los encuentros correspondientes a las categorías alevín, infantil y cadete masculino y femenino, que se disputarán en diferentes pabellones de la Isla.",Tenerife,,Cabildo de Tenerife,2024-11-23 09:00:00,2024-11-23 13:00:00
Jornada Final de Campo a Través de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/jornada-final-de-campo-a-traves-de-los-xxxviii-juegos-cabildo/,"Tercera y última jornada de Campo a Través de los XXXVIII Juegos Cabildo de Tenerife que tendrá lugar en el circuito del Golf del Sur, en San Miguel de Abona.",Golf del Sur,San Miguel de Abona,Cabildo de Tenerife,2024-11-23 09:30:00,2024-11-23 12:30:00
Segunda Jornada de Judo de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/segunda-jornada-de-judo-de-los-xxxviii-juegos-cabildo/,"Segunda jornada de Judo de los XXXVIII Juegos Cabildo, con la participación de las categorías benjamín y alevín masculinas y femeninas, que se celebrará en el Polideportivo del IES Mencey Acaymo de Güímar.",Polideportivo del IES Mencey Acaymo,Güímar,Cabildo de Tenerife,2024-11-23 09:30:00,2024-11-23 14:00:00
Tenerife Urban Dance 2024,https://www.deportestenerife.es/evento/tenerife-urban-dance-2024/,"El Encuentro de Danzas Urbanas de Tenerife | <strong>Tenerife Urban Dance</strong> es una iniciativa impulsada por el Área de Deportes del Cabildo Insular de Tenerife, en el marco de su programa <a href=""https://www.deportestenerife.es/programas/tenerife-urbano/"">Tenerife Urbano</a>, para impulsar la modalidad de danzas urbanas entre la población joven.",Pabellón de Deportes de Tenerife Santiago Martín,La Laguna,Cabildo de Tenerife,2024-11-24 11:00:00,2024-11-24 14:00:00
"Taller formativo ‘Coeducar, base del deporte’ en la Zona Norte",https://www.deportestenerife.es/evento/taller-formativo-coeducar-base-del-deporte-en-la-zona-norte-3/,"Tercera sesión online del Taller formativo ‘Coeducar, base del deporte’, en el marco de la Escuela Educar Entrenando. Imparte Goretti Mesa.",Online,,Cabildo de Tenerife,2024-11-27 16:30:00,2024-11-27 19:30:00
Novena Jornada de Voleibol de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/novena-jornada-de-voleibol-de-los-xxxviii-juegos-cabildo/,"Novena jornada de Voleibol de los XXXVIII Juegos Cabildo, que se disputará en diferentes pabellones de la Isla de forma simultánea.",Tenerife,,Cabildo de Tenerife,2024-11-30 09:00:00,2024-11-30 14:00:00
Cuarta Jornada de Balonmano de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/cuarta-jornada-de-balonmano-de-los-xxxviii-juegos-cabildo/,"Cuarta jornada de Balonmano de los XXXVIII Juegos Cabildo, con los encuentros correspondientes a las categorías alevín, infantil y cadete masculino y femenino, que se disputarán en diferentes pabellones de la Isla.",Tenerife,,Cabildo de Tenerife,2024-11-30 09:00:00,2024-11-30 13:00:00
Segunda Jornada de Frontenis de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/segunda-jornada-de-frontenis-de-los-xxxviii-juegos-cabildo-3/,"Recuperación de los partidos suspendidos de la segunda fase de Frontenis de los XXXVIII Juegos Cabildo en el Círculo de Amistad XII de Enero en Barranco Hondo (Candelaria), correspondiente a infantil y cadete olímpica y preolímpica masculino y femenino",Círculo de la Amistad XII de Enero,Candelaria,Cabildo de Tenerife,2024-11-30 09:00:00,2024-11-30 20:00:00
Primera Jornada de Tenis de Mesa de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/primera-jornada-de-tenis-de-mesa-xxxviii-juegos-cabildo/,"<a href=""https://www.deportestenerife.es/wp-content/uploads/normativas/2425/normativa_tenisdemesa_juegoscabildo_2024_2025.pdf"">Consultar la Normativa de Tenis de Mesa 2024/2025</a>",Pabellón de Deportes de Guamasa,La Laguna,Cabildo de Tenerife,2024-11-30 10:00:00,2024-11-30 13:30:00
Primera Jornada de Waterpolo de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/primera-jornada-de-waterpolo-de-los-xxxviii-juegos-cabildo/,"Primera jornada de Waterpolo de los XXXVIII Juegos Cabildo, que se celebrará en la piscina del Complejo Deportivo de Tenerife Santa Cruz-Ofra.",Complejo Deportivo de Tenerife,Santa Cruz de Tenerife,Cabildo de Tenerife,2024-11-30 15:30:00,2024-11-30 19:00:00
Taller formativo ‘Emociona entrenando a la base’ en la Zona Sur,https://www.deportestenerife.es/evento/taller-formativo-emociona-entrenando-a-la-base-en-la-zona-sur/,"Taller formativo ‘Emociona entrenando a la base’ en la Zona Sur, en el marco de la Escuela Educar Entrenando. Imparte Alejandro Hernández González",Pabellón Polideportivo de Valle de San Lorenzo,Arona,Cabildo de Tenerife,2024-12-03 17:00:00,2024-12-03 21:00:00
"Taller formativo ‘Coeducar, base del deporte’ en la Zona Norte",https://www.deportestenerife.es/evento/taller-formativo-coeducar-base-del-deporte-en-la-zona-norte-4/,"Cuarta sesión del Taller formativo ‘Coeducar, base del deporte’ en la Zona Norte, en el marco de la Escuela Educar Entrenando. Imparte Goretti Mesa.",Pabellón de Deportes Miguel Ángel Díaz Molina,Puerto de la Cruz,Cabildo de Tenerife,2024-12-04 16:30:00,2024-12-04 19:30:00
Décima Jornada de Voleibol de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/decima-jornada-de-voleibol-de-los-xxxviii-juegos-cabildo/,"Décima jornada de Voleibol de los XXXVIII Juegos Cabildo, que se disputará en diferentes pabellones de la Isla de forma simultánea.",Tenerife,,Cabildo de Tenerife,2024-12-07 09:00:00,2024-12-07 14:00:00
Quinta Jornada de Balonmano de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/quinta-jornada-de-balonmano-de-los-xxxviii-juegos-cabildo/,"Quinta jornada de Balonmano de los XXXVIII Juegos Cabildo, con los encuentros correspondientes a las categorías alevín, infantil y cadete masculino y femenino, que se disputarán en diferentes pabellones de la Isla.",Tenerife,,Cabildo de Tenerife,2024-12-07 09:00:00,2024-12-07 13:00:00
Decimoprimera Jornada de Voleibol de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/decimoprimera-jornada-de-voleibol-de-los-xxxviii-juegos-cabildo/,"Decimoprimera jornada de Voleibol de los XXXVIII Juegos Cabildo, que se disputará en diferentes pabellones de la Isla de forma simultánea.",Tenerife,,Cabildo de Tenerife,2024-12-14 09:00:00,2024-12-14 14:00:00
Sexta Jornada de Balonmano de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/sexta-jornada-de-balonmano-de-los-xxxviii-juegos-cabildo/,"Sexta jornada de Balonmano de los XXXVIII Juegos Cabildo, con los encuentros correspondientes a las categorías alevín, infantil y cadete masculino y femenino, que se disputarán en diferentes pabellones de la Isla.",Tenerife,,Cabildo de Tenerife,2024-12-14 09:00:00,2024-12-14 13:00:00
Primera Jornada de Lucha Canaria de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/primera-jornada-de-lucha-canaria-de-los-xxxviii-juegos-cabildo/,"Primera jornada de Lucha Canaria de los XXXVIII Juegos Cabildo, Zona Norte y Zona Sur, en primera vuelta, en diferentes terreros de la Isla.",Tenerife,,Cabildo de Tenerife,2024-12-14 10:00:00,2024-12-14 14:00:00
Sexta Jornada de Balonmano de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/sexta-jornada-de-balonmano-de-los-xxxviii-juegos-cabildo-2/,"Sexta jornada de Balonmano de los XXXVIII Juegos Cabildo, correspondiente a la segunda concentración benjamín masculina y femenina, que se celebrará en el Pabellón Municipal Celestino Hernández de La Orotava.",Pabellón de Deportes Celestino Hernández,La Orotava,Cabildo de Tenerife,2024-12-15 09:00:00,2024-12-15 13:00:00
Segunda Jornada de Baloncesto de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/segunda-jornada-de-baloncesto-de-los-xxxviii-juegos-cabildo/,"Segunda jornada de Baloncesto de los XXXVIII Juegos Cabildo que se disputará en el Pabellón de Deportes de Los Cristianos, con la participación de los equipos de la Zona Sur, en las modalidades de benjamín, alevín e infantil.",Pabellón de Deportes de Los Cristianos,Arona,Cabildo de Tenerife,2024-12-21 09:00:00,2024-12-21 13:30:00
Decimosegunda Jornada de Voleibol de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/decimosegunda-jornada-de-voleibol-de-los-xxxviii-juegos-cabildo/,"Decimosegunda jornada de Voleibol de los XXXVIII Juegos Cabildo, que se disputará en diferentes pabellones de la Isla de forma simultánea.",Tenerife,,Cabildo de Tenerife,2024-12-21 09:00:00,2024-12-21 14:00:00
Séptima Jornada de Balonmano de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/septima-jornada-de-balonmano-de-los-xxxviii-juegos-cabildo/,"Séptima jornada de Balonmano de los XXXVIII Juegos Cabildo, con los encuentros correspondientes a las categorías alevín, infantil y cadete masculino y femenino, que se disputarán en diferentes pabellones de la Isla.",Tenerife,,Cabildo de Tenerife,2024-12-21 09:00:00,2024-12-21 13:00:00
Segunda Jornada de Lucha Canaria de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/segunda-jornada-de-lucha-canaria-de-los-xxxviii-juegos-cabildo/,"Segunda jornada de Lucha Canaria de los XXXVIII Juegos Cabildo, Zona Norte y Zona Sur, en primera vuelta, en diferentes terreros de la Isla.",Tenerife,,Cabildo de Tenerife,2024-12-21 10:00:00,2024-12-21 14:00:00
Decimotercera Jornada de Voleibol de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/decimotercera-jornada-de-voleibol-de-los-xxxviii-juegos-cabildo/,"Decimotercera jornada de Voleibol de los XXXVIII Juegos Cabildo, que se disputará en diferentes pabellones de la Isla de forma simultánea.",Tenerife,,Cabildo de Tenerife,2024-12-28 09:00:00,2024-12-28 14:00:00
Tercera Jornada de Frontenis de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/tercera-jornada-de-frontenis-de-los-xxxviii-juegos-cabildo/,"Recuperación de la tercera jornada de Frontenis de los XXXVIII Juegos Cabildo, que se disputará en los frontones del Círculo de la Amistad XII de Enero en Barranco Hondo (Candelaria), con los encuentros de olímpica oro y plata.",Círculo de la Amistad XII de Enero,Candelaria,Cabildo de Tenerife,2025-01-09 17:30:00,2025-01-09 20:00:00
Tercera Jornada de Frontenis de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/tercera-jornada-de-frontenis-de-los-xxxviii-juegos-cabildo-2/,"Continuación de la recuperación de la tercera jornada de Frontenis de los XXXVIII Juegos Cabildo, que se disputará en el Club Náutico de Güímar, con los encuentros de paleta goma infantiles y cadetes.",Club Náutico Puertito de Güímar,Güímar,Cabildo de Tenerife,2025-01-10 17:30:00,2025-01-10 20:00:00
Decimocuarta Jornada de Voleibol de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/decimocuarta-jornada-de-voleibol-de-los-xxxviii-juegos-cabildo/,"Decimocuarta jornada de Voleibol de los XXXVIII Juegos Cabildo, que se disputará en diferentes pabellones de la Isla de forma simultánea.",Tenerife,,Cabildo de Tenerife,2025-01-11 09:00:00,2025-01-11 14:00:00
Octava Jornada de Balonmano de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/octava-jornada-de-balonmano-de-los-xxxviii-juegos-cabildo/,"Octava jornada de Balonmano de los XXXVIII Juegos Cabildo, con los encuentros correspondientes a las categorías alevín, infantil y cadete masculino y femenino, que se disputarán en diferentes pabellones de la Isla.",Tenerife,,Cabildo de Tenerife,2025-01-11 09:00:00,2025-01-11 13:00:00
Primera Jornada de Baloncesto de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/primera-jornada-de-baloncesto-de-los-xxxviii-juegos-cabildo/,"Recuperación de la primera jornada de Baloncesto de los XXXVIII Juegos Cabildo en el Pabellón de Deportes de Los Cristianos, con la participación de los equipos de la Zona Sur, en las modalidades de benjamín, minibasket e infantil.",Pabellón de Deportes de Los Cristianos,Arona,Cabildo de Tenerife,2025-01-11 09:00:00,2025-01-11 13:30:00
Tercera Jornada de Frontenis de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/tercera-jornada-de-frontenis-de-los-xxxviii-juegos-cabildo-3/,"Continuación de la recuperación de la tercera jornada de Frontenis de los XXXVIII Juegos Cabildo, que se disputará simultáneamente en los frontones del Real Club Náutico de Tenerife, en Santa Cruz, y del Círculo de Amistad XII de Enero en Barranco Hondo (Candelaria).",Círculo de la Amistad XII de Enero y Real Club Náutico de Tenerife,,Cabildo de Tenerife,2025-01-11 09:30:00,2025-01-11 20:00:00
Tercera Jornada de Lucha Canaria de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/tercera-jornada-de-lucha-canaria-de-los-xxxviii-juegos-cabildo/,"Tercera jornada de Lucha Canaria de los XXXVIII Juegos Cabildo, Zona Norte y Zona Sur, en primera vuelta, en diferentes terreros de la Isla.",Tenerife,,Cabildo de Tenerife,2025-01-11 10:00:00,2025-01-11 14:00:00
Segunda Jornada de Tenis de Mesa de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/segunda-jornada-de-tenis-de-mesa-xxxviii-juegos-cabildo/,"<a href=""https://www.deportestenerife.es/wp-content/uploads/normativas/2425/normativa_tenisdemesa_juegoscabildo_2024_2025.pdf"">Consultar la Normativa de Tenis de Mesa 2024/2025</a>",Pabellón de Deportes de Guamasa,La Laguna,Cabildo de Tenerife,2025-01-11 10:00:00,2025-01-11 13:30:00
Taller formativo ‘Federaciones deportivas y deporte base’ en la Zona Metropolitana,https://www.deportestenerife.es/evento/taller-formativo-federaciones-deportivas-y-deporte-base-en-la-zona-metropolitana/,"Sesión formativa sobre ‘Federaciones deportivas y deporte base’ en la Zona Metropolitana, en el marco de la tercera edición de la Escuela Educar Entrenando.",Ciudad Deportiva de Tenerife Javier Pérez,La Laguna,Cabildo de Tenerife,2025-01-16 16:30:00,2025-01-16 20:30:00
Tercera Jornada de Judo de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/tercera-jornada-de-judo-de-los-xxxviii-juegos-cabildo/,"Tercera jornada de Judo de los XXXVIII Juegos Cabildo, con la participación de las categorías infantil y cadete masculinas y femeninas, que se celebrará en el Pabellón Polideportivo de Tijoco Bajo, en Adeje.",Pabellón Polideportivo de Tijoco Bajo,Adeje,Cabildo de Tenerife,2025-01-18 09:00:00,2025-01-18 13:30:00
Decimoquinta Jornada de Voleibol de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/decimoquinta-jornada-de-voleibol-de-los-xxxviii-juegos-cabildo/,"Decimoquinta jornada de Voleibol de los XXXVIII Juegos Cabildo, que se disputará en diferentes pabellones de la Isla de forma simultánea.",Tenerife,,Cabildo de Tenerife,2025-01-18 09:00:00,2025-01-18 14:00:00
Jornada Lúdica de Taekwondo de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/jornada-ludica-de-taekwondo-de-los-xxxviii-juegos-cabildo/,"Jornada lúdica de Taekwondo de los XXXVIII Juegos Cabildo, que se celebrará en el Pabellón Municipal de Deportes Los Hinojeros, en Granadilla de Abona.",Pabellón Municipal de Deportes Los Hinojeros,Granadilla de Abona,Cabildo de Tenerife,2025-01-18 09:00:00,2025-01-18 13:30:00
Novena Jornada de Balonmano de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/novena-jornada-de-balonmano-de-los-xxxviii-juegos-cabildo/,"Novena jornada de Balonmano de los XXXVIII Juegos Cabildo, con los encuentros correspondientes a las categorías alevín, infantil y cadete masculino y femenino, que se disputarán en diferentes pabellones de la Isla.",Tenerife,,Cabildo de Tenerife,2025-01-18 09:00:00,2025-01-18 13:00:00
Tercera Jornada de Baloncesto de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/tercera-jornada-de-baloncesto-de-los-xxxviii-juegos-cabildo/,"Tercera jornada de Baloncesto de los XXXVIII Juegos Cabildo en el Pabellón de Deportes del Valle de San Lorenzo, en Arona, con la participación de los equipos de la Zona Sur, en las modalidades de benjamín, minibasket e infantil.",Pabellón Polideportivo de Valle de San Lorenzo,Arona,Cabildo de Tenerife,2025-01-18 09:00:00,2025-01-18 13:30:00
Primera Jornada de Bádminton de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/primera-jornada-de-badminton-de-los-xxxviii-juegos-cabildo/,"Primera jornada de bádminton de los XXXVIII Juegos Cabildo, correspondiente a las categorías sub-15 y sub-17, que se celebrará en el Pabellón Municipal de Deportes de La Esperanza, en El Rosario.",Pabellón Municipal de Deportes de La Esperanza,El Rosario,Cabildo de Tenerife,2025-01-18 09:30:00,2025-01-18 14:00:00
Primera Jornada de Bola Canaria de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/primera-jornada-de-bola-canaria-de-los-xxxviii-juegos-cabildo/,"Primera jornada de Bola Canaria de los XXXVIII Juegos Cabildo, que se celebrará en el campo de bochas del Centro Sociocultural de Los Baldíos, en San Cristóbal de La Laguna, con la participación de la categoría cadete.",Centro Sociocultural Los Baldíos,La Laguna,Cabildo de Tenerife,2025-01-18 09:30:00,2025-01-18 13:00:00
Primera Jornada de Ajedrez de los XXXVIII Juegos Cabildo,https://www.deportestenerife.es/evento/primera-jornada-de-ajedrez-de-los-xxxviii-juegos-cabildo/,Rondas 1 a 4 = Categoría Cadete,Espacio Cultural La Ferretería,Los Realejos,Cabildo de Tenerife,2025-01-18 10:00:00,2025-01-18 14:00:00
